employee_id,rank,location,nationality,manager,department,grade_level,contract_type,flight_type,performance_flag,tenure_years,engage_sentiment_score,absence_days_past_6_months,engage_sentiment,nps_valid_from,sentiment_valid_from,crewnps
8ea2a9ad-c215-4dc0-b6fd-a7dfb3257309,Cabin Crew,Dammam,USA,Manager 19,Inflight,G2,Contract,Short-haul,High Performer,0.3,1.49,0,unfavorable,2024-10-09,2023-10-28,31.55
1b500f28-3a9b-45e0-8b80-9d875cdf5d5c,Cabin Crew,Jeddah,USA,Manager 10,Training,G2,Full-time,Short-haul,Low Performer,0.6,1.48,1,unfavorable,2024-09-12,2023-05-17,30.0
1b500f28-3a9b-45e0-8b80-9d875cdf5d5c,Cabin Crew,Jeddah,USA,Manager 2,Training,G1,Contract,Long-haul,Meets Expectations,0.6,2.96,3,neutral,2023-08-12,2023-06-01,35.82
35d27eb6-72b5-4b9d-8236-05d5f4bbee1d,Cabin Crew,Riyadh,PHILIPPINES,Manager 4,Training,G3,Part-time,Mixed,High Performer,0.3,2.32,4,unfavorable,2024-03-28,2023-06-03,30.0
35d27eb6-72b5-4b9d-8236-05d5f4bbee1d,Cabin Crew,Jeddah,USA,Manager 6,Operations,G1,Contract,Long-haul,Low Performer,1.9,3.88,1,favorable,2024-10-22,2024-12-10,47.3
35d27eb6-72b5-4b9d-8236-05d5f4bbee1d,Cabin Crew,Abu Dhabi,UK,Manager 7,Inflight,G1,Full-time,Long-haul,High Performer,25.9,4.61,2,favorable,2024-12-17,2023-04-01,89.7
35d27eb6-72b5-4b9d-8236-05d5f4bbee1d,Cabin Manager,Abu Dhabi,UK,Manager 16,Inflight,G1,Part-time,Mixed,Meets Expectations,2.1,3.48,2,neutral,2023-05-04,2024-09-03,52.56
a8ee4114-aec6-49c3-bba5-ca205205bd57,Cabin Manager,Jeddah,UAE,Manager 7,Inflight,G2,Contract,Long-haul,Meets Expectations,7.2,1.85,1,unfavorable,2023-12-28,2024-10-23,30.0
a8ee4114-aec6-49c3-bba5-ca205205bd57,Cabin Crew,Abu Dhabi,CANADA,Manager 18,Ground Services,G2,Full-time,Long-haul,Low Performer,0.7,4.72,5,favorable,2024-03-13,2023-12-23,56.48
a8ee4114-aec6-49c3-bba5-ca205205bd57,Cabin Crew,Jeddah,USA,Manager 20,Operations,G1,Full-time,Mixed,Low Performer,3.0,3.11,1,neutral,2024-01-24,2024-04-03,37.5
a88a7b4f-70d8-4a37-9db3-abcc71f2e513,Cabin Crew,Riyadh,USA,Manager 19,Operations,G1,Contract,Short-haul,Meets Expectations,1.0,3.88,2,favorable,2024-01-25,2023-07-18,53.95
a88a7b4f-70d8-4a37-9db3-abcc71f2e513,Cabin Crew,Abu Dhabi,INDIA,Manager 9,Ground Services,G3,Contract,Short-haul,Low Performer,1.1,4.56,4,favorable,2023-08-07,2024-11-12,49.73
a88a7b4f-70d8-4a37-9db3-abcc71f2e513,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 20,Operations,G2,Part-time,Short-haul,Meets Expectations,0.5,4.96,2,favorable,2024-03-16,2023-11-25,59.94
4de882f8-8b27-4c63-825f-838ad78a673c,Cabin Crew,Jeddah,CANADA,Manager 10,Ground Services,G2,Contract,Short-haul,Low Performer,2.8,3.02,1,neutral,2023-07-12,2024-06-26,30.85
4de882f8-8b27-4c63-825f-838ad78a673c,Cabin Crew,Abu Dhabi,UAE,Manager 13,Training,G2,Part-time,Short-haul,Meets Expectations,0.4,4.23,2,favorable,2024-08-25,2023-08-25,58.62
fe82a30e-72d1-48b5-9ed6-a1925eb17639,Cabin Crew,Dammam,CANADA,Manager 18,Training,G2,Contract,Long-haul,High Performer,12.0,3.27,3,neutral,2024-10-17,2024-08-14,36.1
fe82a30e-72d1-48b5-9ed6-a1925eb17639,Cabin Crew,Riyadh,USA,Manager 16,Operations,G1,Full-time,Mixed,High Performer,3.0,2.95,0,neutral,2024-08-28,2024-10-07,54.49
fe82a30e-72d1-48b5-9ed6-a1925eb17639,Cabin Crew,Riyadh,INDIA,Manager 17,Training,G1,Full-time,Short-haul,Meets Expectations,9.1,3.15,1,neutral,2024-06-01,2024-09-18,46.12
fe82a30e-72d1-48b5-9ed6-a1925eb17639,Flight Manager,Abu Dhabi,PHILIPPINES,Manager 13,Training,G3,Full-time,Mixed,High Performer,19.4,2.94,3,neutral,2024-10-28,2024-01-02,57.95
fe82a30e-72d1-48b5-9ed6-a1925eb17639,Cabin Crew,Abu Dhabi,UAE,Manager 12,Training,G2,Full-time,Short-haul,Low Performer,5.7,2.68,5,neutral,2024-03-07,2023-11-29,31.93
930656c8-fc33-4fc8-8e00-cb9422a08543,Cabin Crew,Dammam,CANADA,Manager 10,Inflight,G2,Part-time,Long-haul,Meets Expectations,11.6,3.89,1,favorable,2024-08-10,2023-04-27,42.82
930656c8-fc33-4fc8-8e00-cb9422a08543,Cabin Crew,Dammam,UAE,Manager 1,Training,G1,Full-time,Short-haul,Meets Expectations,0.7,2.0,1,unfavorable,2023-04-08,2024-06-24,30.0
930656c8-fc33-4fc8-8e00-cb9422a08543,Cabin Crew,Abu Dhabi,USA,Manager 8,Inflight,G3,Part-time,Short-haul,High Performer,8.9,3.47,1,neutral,2024-10-31,2023-12-25,66.76
41c251ea-02be-4653-9182-518b6f6e82fc,Cabin Manager,Abu Dhabi,UAE,Manager 18,Ground Services,G1,Part-time,Mixed,High Performer,1.6,3.85,3,favorable,2023-04-20,2023-05-11,45.63
41c251ea-02be-4653-9182-518b6f6e82fc,Cabin Crew,Dammam,INDIA,Manager 2,Ground Services,G2,Part-time,Mixed,Meets Expectations,3.2,4.57,2,favorable,2023-06-08,2024-05-27,59.17
41c251ea-02be-4653-9182-518b6f6e82fc,Flight Manager,Jeddah,UAE,Manager 16,Ground Services,G2,Contract,Long-haul,Meets Expectations,5.2,2.33,1,unfavorable,2024-12-31,2024-03-10,46.46
41c251ea-02be-4653-9182-518b6f6e82fc,Cabin Crew,Dammam,UK,Manager 12,Ground Services,G3,Part-time,Mixed,Meets Expectations,11.7,4.44,3,favorable,2024-12-15,2023-09-09,53.76
41c251ea-02be-4653-9182-518b6f6e82fc,Cabin Crew,Jeddah,INDIA,Manager 9,Ground Services,G1,Contract,Mixed,Meets Expectations,12.1,4.78,0,favorable,2023-06-16,2023-05-18,75.66
90d37264-a429-4991-a4c5-0dfb63b6aa97,Cabin Manager,Riyadh,CANADA,Manager 3,Training,G2,Part-time,Mixed,Meets Expectations,0.5,3.59,2,favorable,2023-11-04,2023-04-29,62.68
90d37264-a429-4991-a4c5-0dfb63b6aa97,Cabin Crew,Riyadh,PHILIPPINES,Manager 4,Training,G2,Contract,Long-haul,Meets Expectations,2.3,4.09,1,favorable,2023-11-27,2023-04-18,58.6
90d37264-a429-4991-a4c5-0dfb63b6aa97,Cabin Crew,Dammam,PHILIPPINES,Manager 2,Training,G3,Contract,Long-haul,Meets Expectations,7.9,2.62,1,neutral,2024-07-02,2024-07-09,41.18
3c6a2475-d7f3-45de-8746-9f664ccf700a,Cabin Crew,Jeddah,USA,Manager 8,Ground Services,G2,Full-time,Long-haul,Low Performer,6.1,4.81,3,favorable,2024-07-29,2023-06-24,52.78
3c6a2475-d7f3-45de-8746-9f664ccf700a,Cabin Crew,Dammam,USA,Manager 10,Ground Services,G2,Part-time,Mixed,High Performer,0.1,3.68,5,favorable,2024-05-20,2023-04-06,54.56
3c6a2475-d7f3-45de-8746-9f664ccf700a,Cabin Manager,Dammam,UK,Manager 16,Inflight,G1,Contract,Mixed,Meets Expectations,3.0,2.24,3,unfavorable,2024-04-02,2024-11-06,30.0
3c6a2475-d7f3-45de-8746-9f664ccf700a,Cabin Crew,Jeddah,CANADA,Manager 11,Operations,G3,Full-time,Long-haul,Meets Expectations,8.8,2.62,0,neutral,2024-04-26,2023-05-24,41.74
3c6a2475-d7f3-45de-8746-9f664ccf700a,Cabin Crew,Dammam,PHILIPPINES,Manager 18,Training,G3,Part-time,Mixed,Meets Expectations,6.7,3.47,1,neutral,2023-06-28,2024-05-23,56.09
66aac0df-755e-4cfe-a587-12d856bd34d5,Cabin Crew,Riyadh,PHILIPPINES,Manager 14,Operations,G3,Full-time,Mixed,High Performer,2.7,1.94,3,unfavorable,2023-08-13,2023-10-07,30.0
66aac0df-755e-4cfe-a587-12d856bd34d5,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 8,Ground Services,G1,Contract,Short-haul,Meets Expectations,6.6,4.02,2,favorable,2023-04-07,2024-10-31,44.15
66aac0df-755e-4cfe-a587-12d856bd34d5,Cabin Crew,Abu Dhabi,PHILIPPINES,Manager 15,Ground Services,G3,Full-time,Long-haul,Meets Expectations,4.0,1.9,2,unfavorable,2023-11-16,2024-04-29,30.0
66aac0df-755e-4cfe-a587-12d856bd34d5,Cabin Crew,Dammam,UAE,Manager 17,Ground Services,G2,Full-time,Long-haul,Meets Expectations,12.2,3.37,6,neutral,2023-08-25,2023-06-16,50.74
b7118c16-65e4-49d8-b181-b9a6f6163ea1,Cabin Crew,Jeddah,CANADA,Manager 18,Operations,G3,Part-time,Mixed,Meets Expectations,4.4,3.79,2,favorable,2024-02-29,2024-08-07,47.88
b7118c16-65e4-49d8-b181-b9a6f6163ea1,Cabin Manager,Jeddah,INDIA,Manager 6,Inflight,G2,Contract,Mixed,Low Performer,2.6,4.44,1,favorable,2024-09-19,2024-12-09,62.1
b7118c16-65e4-49d8-b181-b9a6f6163ea1,Cabin Crew,Riyadh,INDIA,Manager 14,Ground Services,G3,Part-time,Short-haul,Meets Expectations,9.9,3.94,2,favorable,2024-07-08,2024-05-26,61.51
b7118c16-65e4-49d8-b181-b9a6f6163ea1,Cabin Crew,Jeddah,UK,Manager 3,Inflight,G3,Part-time,Long-haul,Meets Expectations,0.3,4.2,1,favorable,2023-12-05,2024-07-25,47.02
b7118c16-65e4-49d8-b181-b9a6f6163ea1,Cabin Manager,Jeddah,UAE,Manager 7,Inflight,G1,Full-time,Long-haul,Meets Expectations,11.5,4.65,3,favorable,2023-07-31,2023-09-04,63.66
5c9a1556-0836-4a4a-9c0d-5aac453bc496,Cabin Crew,Riyadh,PHILIPPINES,Manager 15,Training,G3,Contract,Mixed,Meets Expectations,6.0,3.39,3,neutral,2023-06-04,2024-03-31,43.69
5c9a1556-0836-4a4a-9c0d-5aac453bc496,Cabin Crew,Dammam,PHILIPPINES,Manager 16,Operations,G3,Part-time,Long-haul,Meets Expectations,14.1,4.39,1,favorable,2023-08-12,2024-12-02,70.99
5c9a1556-0836-4a4a-9c0d-5aac453bc496,Cabin Crew,Abu Dhabi,USA,Manager 16,Ground Services,G1,Contract,Mixed,High Performer,1.4,1.93,1,unfavorable,2024-06-02,2024-05-16,32.23
5c9a1556-0836-4a4a-9c0d-5aac453bc496,Cabin Crew,Riyadh,USA,Manager 8,Inflight,G2,Part-time,Short-haul,High Performer,5.9,4.26,3,favorable,2024-01-11,2024-12-25,61.79
e56e07ba-398b-4337-bbe1-a23e00d828d8,Cabin Crew,Dammam,UK,Manager 7,Operations,G3,Full-time,Mixed,Meets Expectations,8.3,1.89,3,unfavorable,2024-07-03,2024-09-05,32.43
e56e07ba-398b-4337-bbe1-a23e00d828d8,Flight Manager,Riyadh,PHILIPPINES,Manager 6,Operations,G3,Part-time,Short-haul,Meets Expectations,6.1,4.74,1,favorable,2024-01-27,2024-03-13,84.92
e56e07ba-398b-4337-bbe1-a23e00d828d8,Cabin Crew,Dammam,UK,Manager 2,Ground Services,G2,Part-time,Mixed,High Performer,1.2,2.32,5,unfavorable,2024-06-06,2023-12-11,30.0
e56e07ba-398b-4337-bbe1-a23e00d828d8,Cabin Crew,Riyadh,UAE,Manager 13,Training,G1,Part-time,Short-haul,High Performer,1.6,1.69,2,unfavorable,2024-03-20,2023-11-04,30.0
2db78514-5994-4420-a663-cb655492a741,Cabin Manager,Dammam,INDIA,Manager 12,Training,G3,Contract,Short-haul,High Performer,4.2,1.59,2,unfavorable,2023-06-18,2024-06-25,30.0
2db78514-5994-4420-a663-cb655492a741,Cabin Crew,Riyadh,PHILIPPINES,Manager 15,Inflight,G1,Full-time,Long-haul,Meets Expectations,3.0,1.75,2,unfavorable,2024-07-12,2024-02-20,30.0
2db78514-5994-4420-a663-cb655492a741,Cabin Crew,Dammam,CANADA,Manager 9,Training,G2,Contract,Mixed,Low Performer,6.6,2.79,3,neutral,2024-05-23,2024-12-22,35.32
2db78514-5994-4420-a663-cb655492a741,Cabin Crew,Riyadh,UAE,Manager 2,Training,G2,Part-time,Long-haul,High Performer,2.4,3.09,2,neutral,2023-10-17,2023-09-27,47.94
2db78514-5994-4420-a663-cb655492a741,Flight Manager,Abu Dhabi,PHILIPPINES,Manager 17,Training,G1,Full-time,Long-haul,High Performer,9.8,4.66,3,favorable,2024-05-10,2024-08-21,83.69
06d8ab72-c410-467d-b339-9b1016b34e26,Cabin Crew,Abu Dhabi,CANADA,Manager 5,Operations,G2,Contract,Mixed,Meets Expectations,2.8,2.52,0,neutral,2024-08-05,2023-08-31,41.24
06d8ab72-c410-467d-b339-9b1016b34e26,Cabin Crew,Jeddah,USA,Manager 11,Ground Services,G2,Part-time,Long-haul,High Performer,0.2,1.87,0,unfavorable,2023-11-25,2023-11-23,30.0
06d8ab72-c410-467d-b339-9b1016b34e26,Cabin Crew,Dammam,UK,Manager 19,Operations,G3,Full-time,Long-haul,High Performer,0.1,3.98,3,favorable,2023-09-17,2023-12-15,52.76
06d8ab72-c410-467d-b339-9b1016b34e26,Cabin Crew,Riyadh,USA,Manager 7,Operations,G1,Full-time,Long-haul,Meets Expectations,5.2,1.54,4,unfavorable,2024-07-28,2023-11-11,30.0
4b6a2cb7-bbfd-4d39-827b-18a2859c8f78,Cabin Crew,Dammam,INDIA,Manager 2,Ground Services,G3,Part-time,Mixed,Meets Expectations,3.9,4.57,3,favorable,2023-09-22,2024-12-20,57.34
4b6a2cb7-bbfd-4d39-827b-18a2859c8f78,Cabin Crew,Abu Dhabi,USA,Manager 16,Operations,G1,Full-time,Long-haul,Meets Expectations,3.9,2.64,4,neutral,2024-01-03,2024-04-06,35.74
b1b07638-d0d3-48a1-9529-c57023549676,Cabin Manager,Dammam,PHILIPPINES,Manager 12,Inflight,G3,Full-time,Long-haul,Meets Expectations,7.8,3.46,0,neutral,2024-01-25,2024-12-26,48.59
b1b07638-d0d3-48a1-9529-c57023549676,Cabin Crew,Riyadh,CANADA,Manager 15,Inflight,G2,Contract,Long-haul,High Performer,2.4,1.74,2,unfavorable,2024-09-26,2024-05-16,30.0
b1b07638-d0d3-48a1-9529-c57023549676,Cabin Crew,Dammam,USA,Manager 1,Operations,G1,Full-time,Mixed,Meets Expectations,27.0,1.58,2,unfavorable,2023-06-25,2024-03-19,36.76
b1b07638-d0d3-48a1-9529-c57023549676,Cabin Manager,Riyadh,PHILIPPINES,Manager 13,Training,G1,Contract,Short-haul,High Performer,14.6,4.2,2,favorable,2024-07-21,2024-02-04,72.45
e8018d31-0b45-4553-8c0b-b1c8f6fd1c1b,Cabin Manager,Abu Dhabi,INDIA,Manager 6,Operations,G1,Contract,Short-haul,High Performer,0.1,2.72,2,neutral,2024-11-10,2023-09-02,48.68
e8018d31-0b45-4553-8c0b-b1c8f6fd1c1b,Cabin Crew,Abu Dhabi,CANADA,Manager 13,Training,G1,Contract,Short-haul,Low Performer,11.3,4.95,3,favorable,2024-09-26,2023-08-12,59.08
e8018d31-0b45-4553-8c0b-b1c8f6fd1c1b,Cabin Crew,Abu Dhabi,USA,Manager 18,Operations,G2,Contract,Short-haul,Low Performer,5.7,3.1,2,neutral,2024-10-27,2024-02-20,38.72
c90cc9df-9e51-46a1-911c-d8163991db02,Cabin Crew,Jeddah,UK,Manager 3,Inflight,G2,Full-time,Long-haul,Meets Expectations,3.5,4.38,2,favorable,2024-09-03,2024-10-30,63.39
c90cc9df-9e51-46a1-911c-d8163991db02,Flight Manager,Abu Dhabi,UK,Manager 1,Training,G2,Full-time,Mixed,Meets Expectations,4.4,4.92,1,favorable,2023-05-30,2023-10-01,83.51
c90cc9df-9e51-46a1-911c-d8163991db02,Cabin Manager,Dammam,CANADA,Manager 15,Inflight,G3,Contract,Long-haul,Meets Expectations,9.2,2.12,3,unfavorable,2023-09-30,2024-12-19,30.0
c90cc9df-9e51-46a1-911c-d8163991db02,Cabin Crew,Jeddah,UK,Manager 13,Operations,G2,Full-time,Mixed,Meets Expectations,15.1,4.2,0,favorable,2024-08-14,2023-04-10,70.17
c90cc9df-9e51-46a1-911c-d8163991db02,Cabin Manager,Abu Dhabi,USA,Manager 5,Ground Services,G3,Contract,Long-haul,Meets Expectations,4.1,1.09,4,unfavorable,2023-12-17,2024-01-18,30.0
b8544d19-432b-49b8-9db4-bd969d21e60d,Cabin Crew,Dammam,USA,Manager 13,Training,G3,Contract,Short-haul,Meets Expectations,1.0,3.72,0,favorable,2023-09-24,2023-09-05,57.12
b8544d19-432b-49b8-9db4-bd969d21e60d,Cabin Crew,Dammam,CANADA,Manager 5,Training,G2,Contract,Short-haul,Meets Expectations,5.1,3.98,2,favorable,2024-07-11,2023-05-24,54.31
64e414cd-f917-431d-a6d6-da26a275091c,Cabin Crew,Dammam,USA,Manager 19,Operations,G2,Part-time,Mixed,Low Performer,0.4,2.91,1,neutral,2024-11-19,2024-03-27,33.6
64e414cd-f917-431d-a6d6-da26a275091c,Cabin Manager,Riyadh,PHILIPPINES,Manager 18,Operations,G2,Full-time,Long-haul,High Performer,5.0,1.65,2,unfavorable,2024-12-21,2024-04-10,30.0
64e414cd-f917-431d-a6d6-da26a275091c,Cabin Crew,Jeddah,INDIA,Manager 10,Training,G3,Full-time,Short-haul,Meets Expectations,8.3,3.47,5,neutral,2024-06-29,2023-06-21,40.57
64e414cd-f917-431d-a6d6-da26a275091c,Cabin Manager,Dammam,UK,Manager 8,Ground Services,G1,Contract,Mixed,High Performer,2.2,4.59,2,favorable,2024-02-27,2024-04-01,62.02
64e414cd-f917-431d-a6d6-da26a275091c,Cabin Manager,Riyadh,PHILIPPINES,Manager 15,Operations,G2,Full-time,Long-haul,High Performer,0.4,4.73,1,favorable,2024-01-30,2023-10-24,61.5
897c0c84-45ee-4333-9fb2-9850b275c3b7,Cabin Manager,Abu Dhabi,CANADA,Manager 20,Operations,G3,Contract,Mixed,High Performer,5.9,3.98,0,favorable,2024-09-14,2023-12-10,63.45
897c0c84-45ee-4333-9fb2-9850b275c3b7,Cabin Crew,Dammam,UK,Manager 4,Operations,G3,Full-time,Long-haul,Meets Expectations,2.1,2.05,3,unfavorable,2023-05-18,2024-06-14,30.0
897c0c84-45ee-4333-9fb2-9850b275c3b7,Cabin Crew,Riyadh,PHILIPPINES,Manager 2,Ground Services,G2,Contract,Long-haul,High Performer,1.4,4.48,1,favorable,2024-12-31,2024-07-12,64.78
1c871754-1c32-4465-b10d-49fcd5292932,Cabin Crew,Dammam,USA,Manager 6,Training,G3,Contract,Long-haul,Meets Expectations,5.8,4.56,0,favorable,2023-06-23,2024-07-14,74.75
1c871754-1c32-4465-b10d-49fcd5292932,Cabin Crew,Jeddah,CANADA,Manager 3,Inflight,G2,Part-time,Mixed,Low Performer,17.5,2.47,2,unfavorable,2024-02-13,2024-06-05,34.49
1c871754-1c32-4465-b10d-49fcd5292932,Cabin Crew,Jeddah,CANADA,Manager 7,Operations,G3,Contract,Mixed,High Performer,6.8,1.73,1,unfavorable,2024-08-25,2023-08-10,38.85
a0c8f930-2177-45bc-85e0-c28f977dc064,Cabin Manager,Abu Dhabi,UK,Manager 10,Ground Services,G1,Part-time,Long-haul,Low Performer,3.4,4.5,0,favorable,2023-08-09,2023-11-18,62.35
a0c8f930-2177-45bc-85e0-c28f977dc064,Cabin Crew,Dammam,USA,Manager 6,Training,G3,Full-time,Short-haul,High Performer,4.6,4.54,1,favorable,2024-11-12,2024-09-21,67.63
a0c8f930-2177-45bc-85e0-c28f977dc064,Cabin Crew,Riyadh,UK,Manager 16,Training,G2,Full-time,Long-haul,Meets Expectations,0.8,1.4,0,unfavorable,2023-04-12,2023-06-13,30.0
fbf63f03-630b-4bb2-8571-6d2e4a37b5a6,Cabin Crew,Abu Dhabi,UAE,Manager 2,Ground Services,G1,Part-time,Mixed,Meets Expectations,8.4,4.87,3,favorable,2024-12-24,2024-12-30,66.54
fbf63f03-630b-4bb2-8571-6d2e4a37b5a6,Cabin Crew,Dammam,PHILIPPINES,Manager 17,Operations,G2,Full-time,Long-haul,Meets Expectations,4.6,3.13,3,neutral,2023-11-24,2024-09-06,38.17
fbf63f03-630b-4bb2-8571-6d2e4a37b5a6,Cabin Crew,Abu Dhabi,UAE,Manager 13,Inflight,G3,Part-time,Mixed,High Performer,16.9,4.97,1,favorable,2024-10-11,2024-12-11,89.83
fbf63f03-630b-4bb2-8571-6d2e4a37b5a6,Cabin Crew,Riyadh,PHILIPPINES,Manager 1,Operations,G1,Full-time,Long-haul,Meets Expectations,19.4,2.78,1,neutral,2023-06-11,2024-11-17,60.37
af6ad076-7c5e-4828-91b2-51e0d086dd0c,Cabin Manager,Abu Dhabi,INDIA,Manager 6,Training,G1,Part-time,Long-haul,High Performer,2.2,3.13,5,neutral,2023-08-31,2024-04-23,46.33
af6ad076-7c5e-4828-91b2-51e0d086dd0c,Cabin Crew,Abu Dhabi,CANADA,Manager 5,Inflight,G3,Part-time,Short-haul,Meets Expectations,22.3,2.06,4,unfavorable,2024-10-16,2023-12-06,30.0
af6ad076-7c5e-4828-91b2-51e0d086dd0c,Flight Manager,Abu Dhabi,UK,Manager 13,Operations,G1,Contract,Short-haul,Low Performer,15.7,4.6,2,favorable,2024-06-04,2024-10-31,75.15
af6ad076-7c5e-4828-91b2-51e0d086dd0c,Cabin Manager,Dammam,INDIA,Manager 18,Inflight,G1,Full-time,Mixed,Meets Expectations,5.1,2.77,1,neutral,2023-06-14,2024-12-09,38.48
f70b3b5d-57e7-44f5-813a-dfb044940ce4,Cabin Crew,Riyadh,INDIA,Manager 12,Ground Services,G1,Contract,Long-haul,Meets Expectations,2.0,4.26,2,favorable,2023-04-25,2024-08-10,53.3
f70b3b5d-57e7-44f5-813a-dfb044940ce4,Cabin Manager,Jeddah,CANADA,Manager 7,Operations,G2,Part-time,Mixed,Low Performer,7.0,1.32,2,unfavorable,2024-03-12,2024-10-22,30.0
f70b3b5d-57e7-44f5-813a-dfb044940ce4,Cabin Crew,Dammam,CANADA,Manager 15,Training,G2,Contract,Long-haul,Low Performer,1.6,4.15,4,favorable,2024-11-30,2023-12-26,45.27
f70b3b5d-57e7-44f5-813a-dfb044940ce4,Cabin Manager,Jeddah,PHILIPPINES,Manager 3,Training,G1,Part-time,Long-haul,Meets Expectations,5.0,2.96,3,neutral,2024-01-26,2024-06-10,49.46
f70b3b5d-57e7-44f5-813a-dfb044940ce4,Cabin Crew,Jeddah,UAE,Manager 16,Inflight,G3,Full-time,Long-haul,High Performer,0.1,1.02,1,unfavorable,2024-09-12,2023-07-23,30.0
b6bef35a-a939-4657-b385-7657fec29523,Cabin Manager,Dammam,USA,Manager 1,Ground Services,G3,Full-time,Short-haul,Meets Expectations,5.0,1.91,2,unfavorable,2023-12-13,2023-05-06,30.7
b6bef35a-a939-4657-b385-7657fec29523,Cabin Manager,Dammam,PHILIPPINES,Manager 16,Operations,G2,Full-time,Mixed,Meets Expectations,15.1,1.77,2,unfavorable,2023-07-30,2023-12-27,36.13
b6bef35a-a939-4657-b385-7657fec29523,Cabin Manager,Riyadh,USA,Manager 12,Ground Services,G3,Part-time,Long-haul,Meets Expectations,1.3,4.01,0,favorable,2024-06-22,2024-03-26,61.45
b6bef35a-a939-4657-b385-7657fec29523,Cabin Manager,Riyadh,INDIA,Manager 19,Ground Services,G1,Contract,Long-haul,Meets Expectations,7.5,2.91,4,neutral,2023-07-01,2023-12-23,45.43
b6bef35a-a939-4657-b385-7657fec29523,Cabin Crew,Abu Dhabi,USA,Manager 8,Inflight,G3,Full-time,Mixed,Meets Expectations,1.7,1.64,3,unfavorable,2024-01-31,2023-05-03,30.0
fd07de74-a4c4-4460-9353-ef0ae0486554,Cabin Crew,Jeddah,UAE,Manager 12,Inflight,G2,Part-time,Mixed,Meets Expectations,6.2,2.03,3,unfavorable,2024-12-09,2024-12-19,31.9
fd07de74-a4c4-4460-9353-ef0ae0486554,Cabin Crew,Riyadh,PHILIPPINES,Manager 15,Operations,G2,Contract,Long-haul,Meets Expectations,6.0,3.02,5,neutral,2023-06-29,2024-07-19,47.65
cff3e726-a570-42bc-ae74-71a83c7e8197,Cabin Crew,Abu Dhabi,CANADA,Manager 2,Training,G1,Part-time,Short-haul,Meets Expectations,1.0,1.08,1,unfavorable,2024-06-10,2023-10-25,30.0
cff3e726-a570-42bc-ae74-71a83c7e8197,Cabin Crew,Riyadh,UAE,Manager 17,Operations,G2,Part-time,Short-haul,Meets Expectations,4.5,2.7,2,neutral,2024-02-07,2023-04-26,34.46
11760054-1451-4698-964f-23032e07ceec,Cabin Crew,Dammam,UAE,Manager 7,Ground Services,G2,Full-time,Long-haul,Meets Expectations,9.8,3.71,2,favorable,2024-06-13,2024-04-01,51.33
11760054-1451-4698-964f-23032e07ceec,Flight Manager,Riyadh,PHILIPPINES,Manager 13,Inflight,G2,Part-time,Short-haul,Meets Expectations,2.4,3.07,2,neutral,2023-06-07,2023-07-11,63.35
11760054-1451-4698-964f-23032e07ceec,Cabin Crew,Jeddah,CANADA,Manager 1,Ground Services,G3,Part-time,Mixed,High Performer,6.2,3.39,2,neutral,2024-04-05,2024-03-02,45.8
11760054-1451-4698-964f-23032e07ceec,Cabin Manager,Riyadh,UAE,Manager 6,Inflight,G2,Contract,Short-haul,Meets Expectations,5.6,2.31,2,unfavorable,2024-08-26,2023-07-13,32.36
11760054-1451-4698-964f-23032e07ceec,Cabin Crew,Jeddah,CANADA,Manager 13,Training,G3,Full-time,Mixed,High Performer,1.5,1.73,2,unfavorable,2024-01-19,2023-11-26,30.0
11ec8e2c-e501-4e70-be1c-5b5214134a25,Cabin Manager,Dammam,UK,Manager 11,Ground Services,G2,Part-time,Mixed,High Performer,12.5,4.24,0,favorable,2024-05-11,2024-01-16,68.56
11ec8e2c-e501-4e70-be1c-5b5214134a25,Cabin Manager,Jeddah,UK,Manager 10,Inflight,G2,Part-time,Mixed,Meets Expectations,4.1,4.62,1,favorable,2024-06-02,2023-08-27,59.19
11ec8e2c-e501-4e70-be1c-5b5214134a25,Cabin Crew,Riyadh,UK,Manager 16,Operations,G3,Contract,Mixed,High Performer,2.2,3.04,1,neutral,2024-08-18,2023-05-20,41.96
11ec8e2c-e501-4e70-be1c-5b5214134a25,Cabin Crew,Abu Dhabi,USA,Manager 20,Operations,G3,Part-time,Short-haul,Low Performer,0.9,2.22,2,unfavorable,2024-10-06,2024-08-02,30.0
bb03a254-1301-4295-8589-ebcd961b3a98,Cabin Manager,Dammam,UAE,Manager 17,Operations,G1,Part-time,Mixed,High Performer,3.2,3.04,0,neutral,2023-11-29,2024-07-28,46.27
bb03a254-1301-4295-8589-ebcd961b3a98,Cabin Crew,Riyadh,PHILIPPINES,Manager 17,Ground Services,G1,Part-time,Long-haul,Meets Expectations,6.5,4.52,0,favorable,2024-10-11,2024-08-15,75.84
bb03a254-1301-4295-8589-ebcd961b3a98,Cabin Crew,Dammam,PHILIPPINES,Manager 4,Inflight,G3,Part-time,Mixed,Meets Expectations,4.9,3.77,1,favorable,2023-07-10,2024-01-28,50.56
7e375c46-f242-4f1e-9afc-c21f889763ce,Cabin Crew,Dammam,USA,Manager 5,Inflight,G2,Part-time,Long-haul,Meets Expectations,6.5,4.43,1,favorable,2023-09-24,2024-12-27,60.7
